イシュー ID,説明,状態,重要度,ストーリー ポイント,プロジェクト パス,場所の種類,パス,線,列,インシデント ID,ヘルプ リンク,アセンブリ名,アセンブリ バージョン,アセンブリ公開キー,スニペット
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,P:System.Windows.Media.Media3D.Point3D.Z,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,P:System.Windows.Media.Media3D.Point3D.Y,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,P:System.Windows.Media.Media3D.Point3D.X,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,P:System.Windows.Media.Media3D.Point3D.Z,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,P:System.Windows.Media.Media3D.Point3D.Y,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,281,16,P:System.Windows.Media.Media3D.Point3D.X,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: ビーム長さがゼロです (L={beamLength:E3}, segIndex={segIndex})。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,P:System.Windows.Media.Media3D.Point3D.Z,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,P:System.Windows.Media.Media3D.Point3D.Y,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,P:System.Windows.Media.Media3D.Point3D.X,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,P:System.Windows.Media.Media3D.Point3D.Z,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,P:System.Windows.Media.Media3D.Point3D.Y,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,T:System.Windows.Media.Media3D.Point3D,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\AnalysisModelling.cs,247,16,P:System.Windows.Media.Media3D.Point3D.X,,,,,"throw new InvalidOperationException(                      $""杭要素作成エラー: segIndex={segIndex} が PileBodySegments.Count={soilPile.PileBodySegments.Count} の範囲外です。"" +                      $""\n上端: {upperNode.Name} ({upperNode.Coord.X:F3},{upperNode.Coord.Y:F3},{upperNode.Coord.Z:F3})"" +                      $""\n下端: {lowerNode.Name} ({lowerNode.Coord.X:F3},{lowerNode.Coord.Y:F3},{lowerNode.Coord.Z:F3})"");"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\VerticalBeamModelling.cs,297,16,T:System.Windows.Media.Media3D.Point3D,,,,,double dz = node.Coord.Z - z;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\VerticalBeamModelling.cs,297,16,P:System.Windows.Media.Media3D.Point3D.Z,,,,,double dz = node.Coord.Z - z;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\VerticalBeamModelling.cs,296,16,T:System.Windows.Media.Media3D.Point3D,,,,,double dy = node.Coord.Y - y;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\VerticalBeamModelling.cs,296,16,P:System.Windows.Media.Media3D.Point3D.Y,,,,,double dy = node.Coord.Y - y;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\VerticalBeamModelling.cs,295,16,T:System.Windows.Media.Media3D.Point3D,,,,,double dx = node.Coord.X - x;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\VerticalBeamModelling.cs,295,16,P:System.Windows.Media.Media3D.Point3D.X,,,,,double dx = node.Coord.X - x;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\FEM\Node.cs,717,12,T:System.Windows.Media.Media3D.Point3D,,,,,"var copy = new Node()              {                  Name = this.Name,                  Coord = new Point3D(this.Coord.X, this.Coord.Y, this.Coord.Z),                  Boundary = new Boundary(                      this.Boundary.Ux, this.Boundary.Uy, this.Boundary.Uz,                      this.Boundary.Rx, this.Boundary.Ry, this.Boundary.Rz),                    EquationNumber = (int[])this.EquationNumber.Clone(),                    IncrementalLoad = this.IncrementalLoad.Clone(),                  CumulativedLoad = this.CumulativedLoad.Clone(),                    IncrementalDisp = this.IncrementalDisp.Clone(),                  CumulativeDisp = this.CumulativeDisp.Clone(),                    IsLoaded = this.IsLoaded,                  IsSpringed = this.IsSpringed,                    IncrementalReaction = this.IncrementalReaction.Clone(),                  CumulativeReaction = this.CumulativeReaction.Clone(),                    SoilDisp = this.SoilDisp?.Clone(),                  SoilDispIncrement = this.SoilDispIncrement?.Clone(),                    MasterNodes = (Node[])this.MasterNodes.Clone(),                  SlaveArm = new Vector3S(this.SlaveArm.X, this.SlaveArm.Y, this.SlaveArm.Z),                    CumulativeSpringForce = this.CumulativeSpringForce.Clone(),                  IncrementalSpringForce = this.IncrementalSpringForce.Clone(),                    CumulativeForcedDisp = this.CumulativeForcedDisp.Clone(),                  IncrementalForcedDisp = this.IncrementalForcedDisp.Clone(),                    IsForcedDisped = this.IsForcedDisped,                    TransferMatrix = this.TransferMatrix.Clone(),                  //NodeResults = new ObservableCollection<NodeResult>(this.NodeResults.Select(r => r.DeepCopy()))                  NodeResults = this.NodeResults.Select(r => r.DeepCopy()).ToList()              };"
