No.,標準特厚,種,typ,杭種,D,t,Fc,fc_,fbc,sigma_e,Ec,ap,dp,ftp,sigma_pu,Ep,has_reinf,nr,r_designation,ag,dr,ftr,Er,ts,fts,Es,ps_sigma_y,PipeGrade,CatalogAo,CatalogAc,CatalogAs,CatalogAe,CatalogIe,CatalogMl,CatalogMa,CatalogMu,CatalogQl,CatalogQa,CatalogWeight,Corr1Ao,Corr1Ac,Corr1As,Corr1Ae,Corr1Ie,Corr1Mu,Corr1Weight,Corr1Note
2180,厚型,,Hi-SC105-600-厚型-110-20,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,169300,132900,36400,319700,11657530000,1170.0,1795.0,2923.0,2277.0,3425.0,0.611,167400,132900,34600,310000,11226330000,2783.0,0.0,
2181,厚型,,Hi-SC105-600-厚型-110-21,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,169300,131100,38200,326900,11939030000,1208.0,1874.0,3041.0,2387.0,3590.0,0.621,167400,131100,36300,317300,11507970000,2901.0,0.0,
2182,厚型,,Hi-SC105-600-厚型-110-22,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,169300,129400,39900,334100,12217370000,1246.0,1952.0,3156.0,2496.0,3755.0,0.63,167400,129400,38100,324500,11786450000,3018.0,0.0,
2183,厚型,,Hi-SC105-600-厚型-110-23,SC,600,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,23,325,205000,0,SKK490,169300,127600,41700,341300,12492550000,1283.0,2030.0,3270.0,2605.0,3919.0,0.64,167400,127600,39800,331700,12061790000,3132.0,0.0,
2184,特厚型,,Hi-SC105-600-特厚型-130-6,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,192000,180800,11200,238100,7742710000,403.0,604.0,1029.0,699.0,1052.0,0.53,190100,180800,9300,228500,7310270000,866.0,0.0,
2185,特厚型,,Hi-SC105-600-特厚型-130-7,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,192000,178900,13000,245700,8070200000,464.0,696.0,1183.0,815.0,1225.0,0.54,190100,178900,11200,236100,7637810000,1022.0,0.0,
2186,特厚型,,Hi-SC105-600-特厚型-130-8,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,192000,177100,14900,253300,8394310000,525.0,786.0,1333.0,929.0,1398.0,0.55,190100,177100,13000,243700,7961960000,1175.0,0.0,
2187,特厚型,,Hi-SC105-600-特厚型-130-9,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,192000,175200,16700,260900,8715040000,584.0,875.0,1480.0,1044.0,1570.0,0.56,190100,175200,14800,251200,8282750000,1324.0,0.0,
2188,特厚型,,Hi-SC105-600-特厚型-130-10,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,192000,173400,18500,268400,9032410000,643.0,963.0,1624.0,1158.0,1742.0,0.57,190100,173400,16700,258800,8600190000,1470.0,0.0,
2189,特厚型,,Hi-SC105-600-特厚型-130-11,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,192000,171600,20400,275900,9346450000,701.0,1050.0,1766.0,1272.0,1913.0,0.58,190100,171600,18500,266300,8914300000,1613.0,0.0,
2190,特厚型,,Hi-SC105-600-特厚型-130-12,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,192000,169800,22200,283400,9657160000,758.0,1136.0,1904.0,1385.0,2083.0,0.59,190100,169800,20300,273700,9225090000,1753.0,0.0,
2191,特厚型,,Hi-SC105-600-特厚型-130-13,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,192000,168000,24000,290800,9964570000,815.0,1221.0,2040.0,1498.0,2253.0,0.599,190100,168000,22100,281200,9532580000,1891.0,0.0,
2192,特厚型,,Hi-SC105-600-特厚型-130-14,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,192000,166200,25800,298300,10268680000,871.0,1305.0,2174.0,1610.0,2422.0,0.609,190100,166200,23900,288600,9836780000,2026.0,0.0,
2193,特厚型,,Hi-SC105-600-特厚型-130-15,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,192000,164400,27600,305700,10569520000,927.0,1388.0,2306.0,1722.0,2591.0,0.619,190100,164400,25700,296000,10137720000,2159.0,0.0,
2194,特厚型,,Hi-SC105-600-特厚型-130-16,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,192000,162600,29400,313000,10867090000,982.0,1471.0,2435.0,1834.0,2759.0,0.628,190100,162600,27500,303400,10435400000,2289.0,0.0,
2195,特厚型,,Hi-SC105-600-特厚型-130-17,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,192000,160800,31100,320400,11161420000,1037.0,1553.0,2563.0,1946.0,2926.0,0.638,190100,160800,29300,310700,10729840000,2418.0,0.0,
2196,特厚型,,Hi-SC105-600-特厚型-130-18,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,192000,159000,32900,327700,11452520000,1091.0,1634.0,2688.0,2056.0,3093.0,0.648,190100,159000,31000,318100,11021060000,2544.0,0.0,
2197,特厚型,,Hi-SC105-600-特厚型-130-19,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,192000,157300,34700,335000,11740410000,1145.0,1714.0,2811.0,2167.0,3259.0,0.657,190100,157300,32800,325400,11309070000,2669.0,0.0,
2198,特厚型,,Hi-SC105-600-特厚型-130-20,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,192000,155500,36400,342300,12025100000,1198.0,1794.0,2933.0,2277.0,3425.0,0.667,190100,155500,34600,332600,11593890000,2791.0,0.0,
2199,特厚型,,Hi-SC105-600-特厚型-130-21,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,192000,153800,38200,349500,12306600000,1238.0,1873.0,3052.0,2387.0,3590.0,0.676,190100,153800,36300,339900,11875540000,2911.0,0.0,
2200,特厚型,,Hi-SC105-600-特厚型-130-22,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,192000,152000,39900,356700,12584930000,1276.0,1952.0,3170.0,2496.0,3755.0,0.686,190100,152000,38100,347100,12154020000,3030.0,0.0,
2201,特厚型,,Hi-SC105-600-特厚型-130-23,SC,600,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,23,325,205000,0,SKK490,192000,150300,41700,363900,12860120000,1314.0,2030.0,3286.0,2605.0,3919.0,0.695,190100,150300,39800,354300,12429360000,3146.0,0.0,
2202,標準型,,Hi-SC105-700-標準型-100-6,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,188500,175400,13100,242500,11966580000,557.0,835.0,1421.0,817.0,1229.0,0.532,186300,175400,10900,231200,11279340000,1194.0,0.0,
2203,標準型,,Hi-SC105-700-標準型-100-7,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,188500,173300,15200,251400,12491640000,642.0,961.0,1635.0,952.0,1432.0,0.544,186300,173300,13000,240100,11804450000,1412.0,0.0,
2204,標準型,,Hi-SC105-700-標準型-100-8,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,188500,171100,17400,260200,13012070000,725.0,1086.0,1845.0,1086.0,1634.0,0.555,186300,171100,15200,249000,12324940000,1625.0,0.0,
2205,標準型,,Hi-SC105-700-標準型-100-9,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,188500,169000,19500,269100,13527880000,807.0,1209.0,2050.0,1221.0,1836.0,0.567,186300,169000,17300,257800,12840820000,1833.0,0.0,
2206,標準型,,Hi-SC105-700-標準型-100-10,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,188500,166800,21700,277900,14039100000,888.0,1330.0,2251.0,1354.0,2037.0,0.579,186300,166800,19500,266700,13352120000,2037.0,0.0,
2207,標準型,,Hi-SC105-700-標準型-100-11,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,188500,164700,23800,286700,14545740000,968.0,1450.0,2447.0,1488.0,2238.0,0.59,186300,164700,21600,275500,13858840000,2237.0,0.0,
2208,標準型,,Hi-SC105-700-標準型-100-12,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,188500,162600,25900,295500,15047830000,1047.0,1569.0,2640.0,1621.0,2438.0,0.602,186300,162600,23700,284200,14361020000,2432.0,0.0,
2209,標準型,,Hi-SC105-700-標準型-100-13,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,188500,160400,28100,304200,15545370000,1126.0,1686.0,2828.0,1753.0,2637.0,0.613,186300,160400,25900,293000,14858660000,2623.0,0.0,
2210,標準型,,Hi-SC105-700-標準型-100-14,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,188500,158300,30200,313000,16038400000,1203.0,1803.0,3013.0,1885.0,2836.0,0.624,186300,158300,28000,301700,15351800000,2810.0,0.0,
2211,標準型,,Hi-SC105-700-標準型-100-15,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,188500,156200,32300,321600,16526920000,1280.0,1918.0,3194.0,2017.0,3034.0,0.636,186300,156200,30100,310400,15840430000,2993.0,0.0,
2212,標準型,,Hi-SC105-700-標準型-100-16,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,188500,154100,34400,330300,17010960000,1357.0,2033.0,3371.0,2148.0,3231.0,0.647,186300,154100,32200,319100,16324600000,3173.0,0.0,
2213,標準型,,Hi-SC105-700-標準型-100-17,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,188500,152000,36500,339000,17490530000,1433.0,2146.0,3545.0,2279.0,3428.0,0.658,186300,152000,34300,327700,16804300000,3349.0,0.0,
2214,標準型,,Hi-SC105-700-標準型-100-18,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,188500,149900,38600,347600,17965660000,1500.0,2259.0,3715.0,2410.0,3625.0,0.67,186300,149900,36400,336300,17279560000,3521.0,0.0,
2215,標準型,,Hi-SC105-700-標準型-100-19,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,188500,147800,40600,356200,18436350000,1553.0,2370.0,3883.0,2540.0,3821.0,0.681,186300,147800,38500,344900,17750410000,3691.0,0.0,
2216,標準型,,Hi-SC105-700-標準型-100-20,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,188500,145800,42700,364700,18902630000,1605.0,2481.0,4048.0,2670.0,4016.0,0.692,186300,145800,40500,353500,18216850000,3857.0,0.0,
2217,標準型,,Hi-SC105-700-標準型-100-21,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,188500,143700,44800,373300,19364520000,1657.0,2591.0,4210.0,2799.0,4210.0,0.703,186300,143700,42600,362000,18678900000,4020.0,0.0,
2218,標準型,,Hi-SC105-700-標準型-100-22,SC,700,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,188500,141600,46900,381800,19822040000,1708.0,2701.0,4369.0,2928.0,4404.0,0.714,186300,141600,44700,370500,19136590000,4181.0,0.0,
2219,厚型,,Hi-SC105-700-厚型-120-6,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,218700,205600,13100,272600,12836670000,557.0,835.0,1421.0,817.0,1229.0,0.606,216500,205600,10900,261400,12149440000,1194.0,0.0,
2220,厚型,,Hi-SC105-700-厚型-120-7,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,218700,203400,15200,281500,13361730000,642.0,962.0,1635.0,952.0,1432.0,0.618,216500,203400,13000,270300,12674550000,1412.0,0.0,
2221,厚型,,Hi-SC105-700-厚型-120-8,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,218700,201300,17400,290400,13882160000,725.0,1086.0,1844.0,1086.0,1634.0,0.629,216500,201300,15200,279100,13195040000,1625.0,0.0,
2222,厚型,,Hi-SC105-700-厚型-120-9,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,218700,199100,19500,299200,14397980000,807.0,1209.0,2050.0,1221.0,1836.0,0.641,216500,199100,17300,288000,13710920000,1833.0,0.0,
2223,厚型,,Hi-SC105-700-厚型-120-10,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,218700,197000,21700,308100,14909200000,889.0,1331.0,2252.0,1354.0,2037.0,0.652,216500,197000,19500,296800,14222210000,2038.0,0.0,
2224,厚型,,Hi-SC105-700-厚型-120-11,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,218700,194800,23800,316900,15415840000,969.0,1451.0,2450.0,1488.0,2238.0,0.664,216500,194800,21600,305600,14728940000,2238.0,0.0,
2225,厚型,,Hi-SC105-700-厚型-120-12,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,218700,192700,25900,325600,15917920000,1048.0,1570.0,2644.0,1621.0,2438.0,0.675,216500,192700,23700,314400,15231110000,2435.0,0.0,
2226,厚型,,Hi-SC105-700-厚型-120-13,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,218700,190600,28100,334400,16415470000,1127.0,1688.0,2835.0,1753.0,2637.0,0.687,216500,190600,25900,323100,15728760000,2628.0,0.0,
2227,厚型,,Hi-SC105-700-厚型-120-14,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,218700,188500,30200,343100,16908490000,1205.0,1805.0,3023.0,1885.0,2836.0,0.698,216500,188500,28000,331900,16221890000,2818.0,0.0,
2228,厚型,,Hi-SC105-700-厚型-120-15,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,218700,186400,32300,351800,17397020000,1282.0,1921.0,3207.0,2017.0,3034.0,0.71,216500,186400,30100,340600,16710530000,3004.0,0.0,
2229,厚型,,Hi-SC105-700-厚型-120-16,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,218700,184300,34400,360500,17881050000,1359.0,2035.0,3389.0,2148.0,3231.0,0.721,216500,184300,32200,349200,17194690000,3187.0,0.0,
2230,厚型,,Hi-SC105-700-厚型-120-17,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,218700,182200,36500,369100,18360630000,1435.0,2149.0,3567.0,2279.0,3428.0,0.732,216500,182200,34300,357900,17674390000,3367.0,0.0,
2231,厚型,,Hi-SC105-700-厚型-120-18,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,218700,180100,38600,377700,18835750000,1510.0,2262.0,3742.0,2410.0,3625.0,0.744,216500,180100,36400,366500,18149660000,3544.0,0.0,
2232,厚型,,Hi-SC105-700-厚型-120-19,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,218700,178000,40600,386300,19306440000,1585.0,2374.0,3914.0,2540.0,3821.0,0.755,216500,178000,38500,375100,18620500000,3718.0,0.0,
2233,厚型,,Hi-SC105-700-厚型-120-20,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,218700,175900,42700,394900,19772730000,1659.0,2485.0,4084.0,2670.0,4016.0,0.766,216500,175900,40500,383600,19086940000,3889.0,0.0,
2234,厚型,,Hi-SC105-700-厚型-120-21,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,218700,173900,44800,403400,20234620000,1716.0,2596.0,4251.0,2799.0,4210.0,0.777,216500,173900,42600,392200,19548990000,4058.0,0.0,
2235,厚型,,Hi-SC105-700-厚型-120-22,SC,700,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,218700,171800,46900,412000,20692130000,1768.0,2705.0,4415.0,2928.0,4404.0,0.788,216500,171800,44700,400700,20006680000,4223.0,0.0,
2236,特厚型,,Hi-SC105-700-特厚型-140-6,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,246300,233200,13100,300300,13507090000,557.0,834.0,1421.0,817.0,1229.0,0.674,244100,233200,10900,289000,12819850000,1194.0,0.0,
2237,特厚型,,Hi-SC105-700-特厚型-140-7,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,246300,231100,15200,309200,14032150000,641.0,961.0,1635.0,952.0,1432.0,0.685,244100,231100,13000,297900,13344960000,1412.0,0.0,
2238,特厚型,,Hi-SC105-700-特厚型-140-8,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,246300,228900,17400,318000,14552580000,724.0,1085.0,1844.0,1086.0,1634.0,0.697,244100,228900,15200,306800,13865450000,1625.0,0.0,
2239,特厚型,,Hi-SC105-700-特厚型-140-9,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,246300,226800,19500,326900,15068390000,807.0,1208.0,2050.0,1221.0,1836.0,0.709,244100,226800,17300,315600,14381330000,1833.0,0.0,
2240,特厚型,,Hi-SC105-700-特厚型-140-10,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,246300,224600,21700,335700,15579610000,888.0,1330.0,2251.0,1354.0,2037.0,0.72,244100,224600,19500,324500,14892630000,2037.0,0.0,
2241,特厚型,,Hi-SC105-700-特厚型-140-11,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,246300,222500,23800,344500,16086250000,968.0,1450.0,2449.0,1488.0,2238.0,0.732,244100,222500,21600,333300,15399350000,2238.0,0.0,
2242,特厚型,,Hi-SC105-700-特厚型-140-12,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,246300,220400,25900,353300,16588340000,1048.0,1570.0,2644.0,1621.0,2438.0,0.743,244100,220400,23700,342000,15901530000,2435.0,0.0,
2243,特厚型,,Hi-SC105-700-特厚型-140-13,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,246300,218200,28100,362000,17085880000,1127.0,1688.0,2836.0,1753.0,2637.0,0.755,244100,218200,25900,350800,16399170000,2628.0,0.0,
2244,特厚型,,Hi-SC105-700-特厚型-140-14,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,246300,216100,30200,370800,17578910000,1205.0,1804.0,3024.0,1885.0,2836.0,0.766,244100,216100,28000,359500,16892310000,2819.0,0.0,
2245,特厚型,,Hi-SC105-700-特厚型-140-15,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,246300,214000,32300,379500,18067430000,1282.0,1920.0,3210.0,2017.0,3034.0,0.777,244100,214000,30100,368200,17380940000,3006.0,0.0,
2246,特厚型,,Hi-SC105-700-特厚型-140-16,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,246300,211900,34400,388100,18551470000,1359.0,2035.0,3393.0,2148.0,3231.0,0.789,244100,211900,32200,376900,17865110000,3190.0,0.0,
2247,特厚型,,Hi-SC105-700-特厚型-140-17,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,246300,209800,36500,396800,19031040000,1435.0,2149.0,3572.0,2279.0,3428.0,0.8,244100,209800,34300,385500,18344810000,3372.0,0.0,
2248,特厚型,,Hi-SC105-700-特厚型-140-18,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,246300,207700,38600,405400,19506170000,1510.0,2262.0,3750.0,2410.0,3625.0,0.811,244100,207700,36400,394100,18820070000,3550.0,0.0,
2249,特厚型,,Hi-SC105-700-特厚型-140-19,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,246300,205700,40600,414000,19976860000,1585.0,2374.0,3924.0,2540.0,3821.0,0.823,244100,205700,38500,402700,19290920000,3726.0,0.0,
2250,特厚型,,Hi-SC105-700-特厚型-140-20,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,246300,203600,42700,422500,20443140000,1659.0,2486.0,4096.0,2670.0,4016.0,0.834,244100,203600,40500,411300,19757360000,3900.0,0.0,
2251,特厚型,,Hi-SC105-700-特厚型-140-21,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,246300,201500,44800,431100,20905030000,1733.0,2596.0,4266.0,2799.0,4210.0,0.845,244100,201500,42600,419800,20219410000,4071.0,0.0,
2252,特厚型,,Hi-SC105-700-特厚型-140-22,SC,700,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,246300,199400,46900,439600,21362550000,1806.0,2706.0,4433.0,2928.0,4404.0,0.856,244100,199400,44700,428300,20677100000,4239.0,0.0,
2253,標準型,,Hi-SC105-800-標準型-110-6,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,238400,223500,15000,300200,19416290000,736.0,1103.0,1876.0,935.0,1406.0,0.665,235900,223500,12500,287300,18389850000,1577.0,0.0,
2254,標準型,,Hi-SC105-800-標準型-110-7,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,238400,221000,17400,310400,20205690000,848.0,1270.0,2161.0,1089.0,1639.0,0.678,235900,221000,14900,297500,19179310000,1867.0,0.0,
2255,標準型,,Hi-SC105-800-標準型-110-8,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,238400,218500,19900,320600,20989020000,958.0,1435.0,2441.0,1244.0,1871.0,0.691,235900,218500,17400,307700,19962710000,2150.0,0.0,
2256,標準型,,Hi-SC105-800-標準型-110-9,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,238400,216100,22400,330700,21766300000,1066.0,1597.0,2715.0,1397.0,2102.0,0.705,235900,216100,19900,317800,20740060000,2428.0,0.0,
2257,標準型,,Hi-SC105-800-標準型-110-10,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,238400,213600,24800,340800,22537550000,1174.0,1758.0,2983.0,1551.0,2332.0,0.718,235900,213600,22300,328000,21511400000,2700.0,0.0,
2258,標準型,,Hi-SC105-800-標準型-110-11,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,238400,211200,27300,350900,23302790000,1280.0,1917.0,3247.0,1704.0,2562.0,0.731,235900,211200,24800,338100,22276740000,2968.0,0.0,
2259,標準型,,Hi-SC105-800-標準型-110-12,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,238400,208700,29700,361000,24062050000,1385.0,2074.0,3505.0,1856.0,2792.0,0.744,235900,208700,27200,348100,23036100000,3230.0,0.0,
2260,標準型,,Hi-SC105-800-標準型-110-13,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,238400,206300,32100,371000,24815340000,1489.0,2230.0,3759.0,2008.0,3021.0,0.757,235900,206300,29600,358200,23789500000,3486.0,0.0,
2261,標準型,,Hi-SC105-800-標準型-110-14,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,238400,203900,34600,381000,25562690000,1592.0,2384.0,4008.0,2160.0,3249.0,0.77,235900,203900,32100,368200,24536980000,3738.0,0.0,
2262,標準型,,Hi-SC105-800-標準型-110-15,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,238400,201500,37000,391000,26304110000,1694.0,2538.0,4252.0,2312.0,3477.0,0.784,235900,201500,34500,378200,25278530000,3986.0,0.0,
2263,標準型,,Hi-SC105-800-標準型-110-16,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,238400,199000,39400,401000,27039640000,1796.0,2690.0,4491.0,2463.0,3704.0,0.797,235900,199000,36900,388100,26014200000,4228.0,0.0,
2264,標準型,,Hi-SC105-800-標準型-110-17,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,238400,196600,41800,410900,27769280000,1896.0,2840.0,4726.0,2613.0,3930.0,0.81,235900,196600,39300,398100,26743990000,4466.0,0.0,
2265,標準型,,Hi-SC105-800-標準型-110-18,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,238400,194200,44200,420900,28493060000,1996.0,2990.0,4957.0,2763.0,4156.0,0.823,235900,194200,41700,408000,27467930000,4699.0,0.0,
2266,標準型,,Hi-SC105-800-標準型-110-19,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,238400,191800,46600,430700,29211000000,2095.0,3139.0,5184.0,2913.0,4382.0,0.836,235900,191800,44100,417900,28186040000,4929.0,0.0,
2267,標準型,,Hi-SC105-800-標準型-110-20,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,238400,189400,49000,440600,29923130000,2182.0,3286.0,5408.0,3063.0,4606.0,0.848,235900,189400,46500,427700,28898350000,5154.0,0.0,
