Maker,Series,Shape,Name,Do,D,t,ThicknessType,Fc,PrestressType,PcDesignation,PcCount,Ap,PCD,BarDesignation,BarCount,Ag,BarPCD,Ao,Ae,So,SoFromSection,Io,Ie,Ze,SigmaCe,ShearBarStdDia490,ShearBarStdPitch490,ShearBarStdDia785,ShearBarStdPitch785,ShearBarHighDia785,ShearBarHighPitch785,Msc,Mal,Mas,Mu,Qal,QasStd10,QasStd15,QasStd20,QuStd10,QuStd15,QuStd20,QasHigh10,QasHigh15,QasHigh20,QuHigh10,QuHigh15,QuHigh20,Nal,PhcAe,PhcIe,PhcSigmaCe,PhcMc,PhcMu,PhcQas,PhcQu,PhcNal,Ec,Ftp,SigmaPu,Ep,BarFtu,BarFy,Er,BarAllowLong,BarAllowLongD29Up,BarAllowShort,FcAllowCompLong,FcAllowCompShort,PrcAllowDiagLong,PhcAllowDiagLong,PhcAllowDiagShort,PhcAllowBendTensLongFactor,PhcAllowBendTensShortFactor,MassPerM,NodePitch,HeadOffset,ToeOffset,Note
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,130.0,標準,105.0,ⅡA,11.2,24,2400.0,880.0,D22,12,4645.0,866.0,355300.0,384100.0,49565000.0,49564666.666666664,34368000000.0,37096000000.0,74191000.0,5.1,8.5,50.0,7.5,60.0,7.5,40.0,828.3,1113.0,1394.0,2102.0,535.0,1211.0,925.0,774.0,1816.0,1388.0,1162.0,1337.0,1051.0,901.0,2006.0,1577.0,1351.0,9564.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.128,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,130.0,標準,105.0,ⅡB,11.2,24,2400.0,880.0,D16,24,4766.0,873.0,355300.0,384600.0,49565000.0,49564666.666666664,34368000000.0,37172000000.0,74345000.0,5.1,8.5,50.0,7.5,60.0,7.5,40.0,828.3,1119.0,1405.0,2120.0,536.0,1214.0,928.0,776.0,1822.0,1391.0,1164.0,1341.0,1054.0,903.0,2011.0,1581.0,1354.0,9577.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.196,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,130.0,標準,105.0,ⅡB,11.2,24,2400.0,880.0,D16,24,4766.0,873.0,355300.0,384600.0,49565000.0,49564666.666666664,34368000000.0,37172000000.0,74345000.0,5.1,8.5,50.0,7.5,60.0,7.5,40.0,828.3,1119.0,1405.0,2120.0,536.0,1214.0,928.0,776.0,1822.0,1391.0,1164.0,1341.0,1054.0,903.0,2011.0,1581.0,1354.0,9577.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.128,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,130.0,標準,105.0,Ⅲ,11.2,24,2400.0,880.0,D19,24,6876.0,869.0,355300.0,393300.0,49565000.0,49564666.666666664,34368000000.0,37978000000.0,75955000.0,5.0,8.5,50.0,7.5,60.0,7.5,40.0,839.4,1229.0,1587.0,2393.0,543.0,1270.0,965.0,805.0,1905.0,1448.0,1207.0,1396.0,1092.0,931.0,2094.0,1637.0,1397.0,9833.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.196,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,130.0,標準,105.0,Ⅲ,11.2,24,2400.0,880.0,D19,24,6876.0,869.0,355300.0,393300.0,49565000.0,49564666.666666664,34368000000.0,37978000000.0,75955000.0,5.0,8.5,50.0,7.5,60.0,7.5,40.0,839.4,1229.0,1587.0,2393.0,543.0,1270.0,965.0,805.0,1905.0,1448.0,1207.0,1396.0,1092.0,931.0,2094.0,1637.0,1397.0,9833.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.128,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,130.0,標準,105.0,Ⅳ,11.2,24,2400.0,880.0,D22,24,9290.0,866.0,355300.0,403200.0,49565000.0,49564666.666666664,34368000000.0,38894000000.0,77788000.0,4.9,8.5,50.0,7.5,60.0,7.5,40.0,851.0,1314.0,1794.0,2700.0,552.0,1322.0,1001.0,832.0,1983.0,1501.0,1247.0,1448.0,1127.0,958.0,2173.0,1691.0,1437.0,10120.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.196,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,130.0,標準,105.0,Ⅳ,11.2,24,2400.0,880.0,D22,24,9290.0,866.0,355300.0,403200.0,49565000.0,49564666.666666664,34368000000.0,38894000000.0,77788000.0,4.9,8.5,50.0,7.5,60.0,7.5,40.0,851.0,1314.0,1794.0,2700.0,552.0,1322.0,1001.0,832.0,1983.0,1501.0,1247.0,1448.0,1127.0,958.0,2173.0,1691.0,1437.0,10120.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.128,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,130.0,標準,105.0,Ⅴ,11.2,24,2400.0,880.0,D25,24,12161.0,862.0,355300.0,415100.0,49565000.0,49564666.666666664,34368000000.0,39962000000.0,79924000.0,4.8,8.5,50.0,7.5,60.0,7.5,40.0,857.3,1406.0,2035.0,3053.0,562.0,1374.0,1037.0,859.0,2062.0,1555.0,1288.0,1501.0,1163.0,985.0,2251.0,1744.0,1477.0,10461.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.196,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,130.0,標準,105.0,Ⅴ,11.2,24,2400.0,880.0,D25,24,12161.0,862.0,355300.0,415100.0,49565000.0,49564666.666666664,34368000000.0,39962000000.0,79924000.0,4.8,8.5,50.0,7.5,60.0,7.5,40.0,857.3,1406.0,2035.0,3053.0,562.0,1374.0,1037.0,859.0,2062.0,1555.0,1288.0,1501.0,1163.0,985.0,2251.0,1744.0,1477.0,10461.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.128,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,130.0,標準,105.0,Ⅵ,11.2,24,2400.0,880.0,D29,24,15418.0,859.0,355300.0,428500.0,49565000.0,49564666.666666664,34368000000.0,41170000000.0,82340000.0,4.6,8.5,50.0,7.5,60.0,7.5,40.0,873.8,1504.0,2292.0,3442.0,570.0,1423.0,1070.0,883.0,2135.0,1604.0,1325.0,1550.0,1196.0,1009.0,2325.0,1794.0,1514.0,10884.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.196,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,130.0,標準,105.0,Ⅵ,11.2,24,2400.0,880.0,D29,24,15418.0,859.0,355300.0,428500.0,49565000.0,49564666.666666664,34368000000.0,41170000000.0,82340000.0,4.6,8.5,50.0,7.5,60.0,7.5,40.0,873.8,1504.0,2292.0,3442.0,570.0,1423.0,1070.0,883.0,2135.0,1604.0,1325.0,1550.0,1196.0,1009.0,2325.0,1794.0,1514.0,10884.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.128,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,130.0,標準,105.0,Ⅶ,11.2,24,2400.0,880.0,D32,24,19061.0,855.0,355300.0,443500.0,49565000.0,49564666.666666664,34368000000.0,42491000000.0,84981000.0,4.5,8.5,50.0,7.5,60.0,7.5,40.0,892.3,1606.0,2589.0,3863.0,583.0,1472.0,1103.0,908.0,2208.0,1654.0,1362.0,1598.0,1229.0,1034.0,2397.0,1844.0,1551.0,11309.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.196,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,130.0,標準,105.0,Ⅶ,11.2,24,2400.0,880.0,D32,24,19061.0,855.0,355300.0,443500.0,49565000.0,49564666.666666664,34368000000.0,42491000000.0,84981000.0,4.5,8.5,50.0,7.5,60.0,7.5,40.0,892.3,1606.0,2589.0,3863.0,583.0,1472.0,1103.0,908.0,2208.0,1654.0,1362.0,1598.0,1229.0,1034.0,2397.0,1844.0,1551.0,11309.0,364900.0,35297000000.0,5.4,907.0,1469.0,647.0,851.0,8977.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.128,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,150.0,特厚,105.0,ⅠA,11.2,24,2400.0,880.0,D13,24,3041.0,877.0,400600.0,422700.0,54750000.0,54750000.0,37302000000.0,39438000000.0,78876000.0,4.7,8.5,50.0,7.5,60.0,7.5,40.0,844.0,1035.0,1261.0,1885.0,575.0,1214.0,927.0,775.0,1821.0,1390.0,1163.0,1339.0,1052.0,900.0,2009.0,1578.0,1350.0,10694.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.314,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,150.0,特厚,105.0,ⅠA,11.2,24,2400.0,880.0,D13,24,3041.0,877.0,400600.0,422700.0,54750000.0,54750000.0,37302000000.0,39438000000.0,78876000.0,4.7,8.5,50.0,7.5,60.0,7.5,40.0,844.0,1035.0,1261.0,1885.0,575.0,1214.0,927.0,775.0,1821.0,1390.0,1163.0,1339.0,1052.0,900.0,2009.0,1578.0,1350.0,10694.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.245,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,150.0,特厚,105.0,ⅠB,11.2,24,2400.0,880.0,D19,12,3438.0,869.0,400600.0,424300.0,54750000.0,54750000.0,37302000000.0,39571000000.0,79142000.0,4.7,8.5,50.0,7.5,60.0,7.5,40.0,846.8,1059.0,1299.0,1938.0,577.0,1229.0,937.0,783.0,1844.0,1406.0,1175.0,1354.0,1062.0,908.0,2032.0,1593.0,1362.0,10735.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.314,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,150.0,特厚,105.0,ⅠB,11.2,24,2400.0,880.0,D19,12,3438.0,869.0,400600.0,424300.0,54750000.0,54750000.0,37302000000.0,39571000000.0,79142000.0,4.7,8.5,50.0,7.5,60.0,7.5,40.0,846.8,1059.0,1299.0,1938.0,577.0,1229.0,937.0,783.0,1844.0,1406.0,1175.0,1354.0,1062.0,908.0,2032.0,1593.0,1362.0,10735.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.245,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,150.0,特厚,105.0,ⅡA,11.2,24,2400.0,880.0,D22,12,4645.0,866.0,400600.0,429300.0,54750000.0,54750000.0,37302000000.0,40029000000.0,80059000.0,4.6,8.5,50.0,7.5,60.0,7.5,40.0,848.6,1115.0,1396.0,2101.0,579.0,1269.0,964.0,804.0,1904.0,1447.0,1205.0,1394.0,1089.0,929.0,2092.0,1634.0,1393.0,10904.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.314,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,150.0,特厚,105.0,ⅡA,11.2,24,2400.0,880.0,D22,12,4645.0,866.0,400600.0,429300.0,54750000.0,54750000.0,37302000000.0,40029000000.0,80059000.0,4.6,8.5,50.0,7.5,60.0,7.5,40.0,848.6,1115.0,1396.0,2101.0,579.0,1269.0,964.0,804.0,1904.0,1447.0,1205.0,1394.0,1089.0,929.0,2092.0,1634.0,1393.0,10904.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.245,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,150.0,特厚,105.0,ⅡB,11.2,24,2400.0,880.0,D16,24,4766.0,873.0,400600.0,429800.0,54750000.0,54750000.0,37302000000.0,40106000000.0,80212000.0,4.6,8.5,50.0,7.5,60.0,7.5,40.0,850.2,1121.0,1407.0,2119.0,580.0,1273.0,967.0,806.0,1910.0,1451.0,1208.0,1398.0,1092.0,931.0,2098.0,1638.0,1396.0,10917.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.314,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,150.0,特厚,105.0,ⅡB,11.2,24,2400.0,880.0,D16,24,4766.0,873.0,400600.0,429800.0,54750000.0,54750000.0,37302000000.0,40106000000.0,80212000.0,4.6,8.5,50.0,7.5,60.0,7.5,40.0,850.2,1121.0,1407.0,2119.0,580.0,1273.0,967.0,806.0,1910.0,1451.0,1208.0,1398.0,1092.0,931.0,2098.0,1638.0,1396.0,10917.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.245,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,150.0,特厚,105.0,Ⅲ,11.2,24,2400.0,880.0,D19,24,6876.0,869.0,400600.0,438500.0,54750000.0,54750000.0,37302000000.0,40911000000.0,81823000.0,4.5,8.5,50.0,7.5,60.0,7.5,40.0,859.1,1229.0,1587.0,2393.0,586.0,1332.0,1007.0,836.0,1998.0,1511.0,1254.0,1457.0,1132.0,961.0,2186.0,1698.0,1441.0,11182.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.314,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,150.0,特厚,105.0,Ⅲ,11.2,24,2400.0,880.0,D19,24,6876.0,869.0,400600.0,438500.0,54750000.0,54750000.0,37302000000.0,40911000000.0,81823000.0,4.5,8.5,50.0,7.5,60.0,7.5,40.0,859.1,1229.0,1587.0,2393.0,586.0,1332.0,1007.0,836.0,1998.0,1511.0,1254.0,1457.0,1132.0,961.0,2186.0,1698.0,1441.0,11182.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.245,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,150.0,特厚,105.0,Ⅳ,11.2,24,2400.0,880.0,D22,24,9290.0,866.0,400600.0,448500.0,54750000.0,54750000.0,37302000000.0,41828000000.0,83655000.0,4.4,8.5,50.0,7.5,60.0,7.5,40.0,870.0,1352.0,1791.0,2700.0,594.0,1388.0,1045.0,865.0,2082.0,1568.0,1297.0,1513.0,1170.0,990.0,2270.0,1756.0,1484.0,11482.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.314,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,150.0,特厚,105.0,Ⅳ,11.2,24,2400.0,880.0,D22,24,9290.0,866.0,400600.0,448500.0,54750000.0,54750000.0,37302000000.0,41828000000.0,83655000.0,4.4,8.5,50.0,7.5,60.0,7.5,40.0,870.0,1352.0,1791.0,2700.0,594.0,1388.0,1045.0,865.0,2082.0,1568.0,1297.0,1513.0,1170.0,990.0,2270.0,1756.0,1484.0,11482.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.245,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,150.0,特厚,105.0,Ⅴ,11.2,24,2400.0,880.0,D25,24,12161.0,862.0,400600.0,460300.0,54750000.0,54750000.0,37302000000.0,42896000000.0,85791000.0,4.3,8.5,50.0,7.5,60.0,7.5,40.0,883.7,1477.0,2031.0,3056.0,604.0,1444.0,1083.0,893.0,2166.0,1625.0,1340.0,1569.0,1208.0,1018.0,2353.0,1813.0,1527.0,11830.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.314,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,150.0,特厚,105.0,Ⅴ,11.2,24,2400.0,880.0,D25,24,12161.0,862.0,400600.0,460300.0,54750000.0,54750000.0,37302000000.0,42896000000.0,85791000.0,4.3,8.5,50.0,7.5,60.0,7.5,40.0,883.7,1477.0,2031.0,3056.0,604.0,1444.0,1083.0,893.0,2166.0,1625.0,1340.0,1569.0,1208.0,1018.0,2353.0,1813.0,1527.0,11830.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.245,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,150.0,特厚,105.0,Ⅵ,11.2,24,2400.0,880.0,D29,24,15418.0,859.0,400600.0,473800.0,54750000.0,54750000.0,37302000000.0,44104000000.0,88208000.0,4.2,8.5,50.0,7.5,60.0,7.5,40.0,899.7,1562.0,2299.0,3448.0,615.0,1498.0,1120.0,921.0,2246.0,1680.0,1381.0,1623.0,1245.0,1046.0,2434.0,1868.0,1569.0,12224.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.314,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,150.0,特厚,105.0,Ⅵ,11.2,24,2400.0,880.0,D29,24,15418.0,859.0,400600.0,473800.0,54750000.0,54750000.0,37302000000.0,44104000000.0,88208000.0,4.2,8.5,50.0,7.5,60.0,7.5,40.0,899.7,1562.0,2299.0,3448.0,615.0,1498.0,1120.0,921.0,2246.0,1680.0,1381.0,1623.0,1245.0,1046.0,2434.0,1868.0,1569.0,12224.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.245,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1000,1200.0,1000.0,150.0,特厚,105.0,Ⅶ,11.2,24,2400.0,880.0,D32,24,19061.0,855.0,400600.0,488800.0,54750000.0,54750000.0,37302000000.0,45424000000.0,90849000.0,4.1,8.5,50.0,7.5,60.0,7.5,40.0,917.6,1690.0,2595.0,3874.0,628.0,1549.0,1155.0,947.0,2324.0,1733.0,1421.0,1674.0,1280.0,1073.0,2512.0,1920.0,1609.0,12660.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.314,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-1000,1100.0,1000.0,150.0,特厚,105.0,Ⅶ,11.2,24,2400.0,880.0,D32,24,19061.0,855.0,400600.0,488800.0,54750000.0,54750000.0,37302000000.0,45424000000.0,90849000.0,4.1,8.5,50.0,7.5,60.0,7.5,40.0,917.6,1690.0,2595.0,3874.0,628.0,1549.0,1155.0,947.0,2324.0,1733.0,1421.0,1674.0,1280.0,1073.0,2512.0,1920.0,1609.0,12660.0,410200.0,38231000000.0,4.8,941.0,1468.0,705.0,932.0,10337.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.245,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,140.0,標準,105.0,ⅠA,12.6,26,3250.0,980.0,D13,26,3294.0,979.0,422200.0,448800.0,64969000.0,64969333.333333336,49675000000.0,52864000000.0,96117000.0,5.8,8.5,45.0,7.5,55.0,7.5,40.0,1134.0,1453.0,1755.0,2666.0,660.0,1403.0,1081.0,911.0,2104.0,1621.0,1366.0,1515.0,1193.0,1023.0,2273.0,1790.0,1535.0,10861.0,435200.0,51236000000.0,6.0,1259.0,2169.0,803.0,1051.0,10445.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.342,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,140.0,標準,105.0,ⅠB,12.6,26,3250.0,980.0,D19,13,3725.0,971.0,422200.0,450600.0,64969000.0,64969333.333333336,49675000000.0,53047000000.0,96449000.0,5.8,8.5,45.0,7.5,55.0,7.5,40.0,1138.0,1473.0,1801.0,2729.0,663.0,1418.0,1091.0,919.0,2127.0,1637.0,1379.0,1531.0,1204.0,1031.0,2296.0,1805.0,1547.0,10905.0,435200.0,51236000000.0,6.0,1259.0,2169.0,803.0,1051.0,10445.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.342,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,140.0,標準,105.0,ⅡA,12.6,26,3250.0,980.0,D22,13,5032.0,968.0,422200.0,456000.0,64969000.0,64969333.333333336,49675000000.0,53668000000.0,97578000.0,5.8,8.5,45.0,7.5,55.0,7.5,40.0,1151.0,1530.0,1938.0,2919.0,670.0,1461.0,1121.0,942.0,2191.0,1681.0,1412.0,1573.0,1233.0,1054.0,2360.0,1850.0,1581.0,11035.0,435200.0,51236000000.0,6.0,1259.0,2169.0,803.0,1051.0,10445.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.342,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,140.0,標準,105.0,ⅡB,12.6,26,3250.0,980.0,D16,26,5164.0,975.0,422200.0,456500.0,64969000.0,64969333.333333336,49675000000.0,53768000000.0,97759000.0,5.8,8.5,45.0,7.5,55.0,7.5,40.0,1154.0,1539.0,1950.0,2940.0,672.0,1465.0,1124.0,944.0,2197.0,1685.0,1415.0,1577.0,1236.0,1056.0,2366.0,1854.0,1584.0,11047.0,435200.0,51236000000.0,6.0,1259.0,2169.0,803.0,1051.0,10445.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.342,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1200-1100,1200.0,1100.0,140.0,標準,105.0,Ⅲ,12.6,26,3250.0,980.0,D19,26,7449.0,971.0,422200.0,466000.0,64969000.0,64969333.333333336,49675000000.0,54858000000.0,99742000.0,5.7,8.5,45.0,7.5,55.0,7.5,40.0,1167.0,1629.0,2169.0,3266.0,680.0,1526.0,1165.0,975.0,2289.0,1748.0,1462.0,1638.0,1277.0,1087.0,2457.0,1916.0,1631.0,11324.0,435200.0,51236000000.0,6.0,1259.0,2169.0,803.0,1051.0,10445.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.342,1000.0,600.0,400.0,
